sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_2_100_4_6.txt,1,beam_search_glcs,h2,31,0.0010,True
sigma-4,mglcs_2_100_4_6.txt,1,imbs_glcs,h2,31,0.0010,True
sigma-4,mglcs_2_100_4_6.txt,1,beam_search_glcs,h5,54,0.0020,True
sigma-4,mglcs_2_100_4_6.txt,1,imbs_glcs,h5,54,0.0021,True
sigma-4,mglcs_2_100_4_6.txt,1,beam_search_glcs,h8,23,0.0021,True
sigma-4,mglcs_2_100_4_6.txt,1,imbs_glcs,h8,23,0.0042,True
sigma-4,mglcs_2_100_4_7.txt,1,beam_search_glcs,h1,48,0.0010,True
sigma-4,mglcs_2_100_4_7.txt,1,imbs_glcs,h1,48,0.0010,True
sigma-4,mglcs_2_100_4_7.txt,1,beam_search_glcs,h2,57,0.0010,True
sigma-4,mglcs_2_100_4_7.txt,1,imbs_glcs,h2,57,0.0010,True
sigma-4,mglcs_2_100_4_7.txt,1,beam_search_glcs,h5,61,0.0020,True
sigma-4,mglcs_2_100_4_7.txt,1,imbs_glcs,h5,61,0.0021,True
sigma-4,mglcs_2_100_4_7.txt,1,beam_search_glcs,h8,53,0.0031,True
sigma-4,mglcs_2_100_4_7.txt,1,imbs_glcs,h8,53,0.0030,True
sigma-4,mglcs_2_100_4_8.txt,1,beam_search_glcs,h1,44,0.0010,True
sigma-4,mglcs_2_100_4_8.txt,1,imbs_glcs,h1,44,0.0000,True
sigma-4,mglcs_2_100_4_8.txt,1,beam_search_glcs,h2,45,0.0010,True
sigma-4,mglcs_2_100_4_8.txt,1,imbs_glcs,h2,45,0.0010,True
sigma-4,mglcs_2_100_4_8.txt,1,beam_search_glcs,h5,40,0.0020,True
sigma-4,mglcs_2_100_4_8.txt,1,imbs_glcs,h5,40,0.0010,True
sigma-4,mglcs_2_100_4_8.txt,1,beam_search_glcs,h8,33,0.0030,True
sigma-4,mglcs_2_100_4_8.txt,1,imbs_glcs,h8,33,0.0021,True
sigma-4,mglcs_2_100_4_9.txt,1,beam_search_glcs,h1,54,0.0010,True
sigma-4,mglcs_2_100_4_9.txt,1,imbs_glcs,h1,54,0.0012,True
sigma-4,mglcs_2_100_4_9.txt,1,beam_search_glcs,h2,21,0.0010,True
sigma-4,mglcs_2_100_4_9.txt,1,imbs_glcs,h2,22,0.0020,True
sigma-4,mglcs_2_100_4_9.txt,1,beam_search_glcs,h5,28,0.0010,True
sigma-4,mglcs_2_100_4_9.txt,1,imbs_glcs,h5,32,0.0030,True
sigma-4,mglcs_2_100_4_9.txt,1,beam_search_glcs,h8,42,0.0032,True
sigma-4,mglcs_2_100_4_9.txt,1,imbs_glcs,h8,42,0.0025,True
sigma-4,mglcs_2_200_4_0.txt,1,beam_search_glcs,h1,102,0.0021,True
sigma-4,mglcs_2_200_4_0.txt,1,imbs_glcs,h1,102,0.0020,True
sigma-4,mglcs_2_200_4_0.txt,1,beam_search_glcs,h2,113,0.0020,True
sigma-4,mglcs_2_200_4_0.txt,1,imbs_glcs,h2,113,0.0030,True
sigma-4,mglcs_2_200_4_0.txt,1,beam_search_glcs,h5,101,0.0050,True
sigma-4,mglcs_2_200_4_0.txt,1,imbs_glcs,h5,101,0.0044,True
sigma-4,mglcs_2_200_4_0.txt,1,beam_search_glcs,h8,101,0.0080,True
sigma-4,mglcs_2_200_4_0.txt,1,imbs_glcs,h8,101,0.0077,True
sigma-4,mglcs_2_200_4_1.txt,1,beam_search_glcs,h1,97,0.0022,True
sigma-4,mglcs_2_200_4_1.txt,1,imbs_glcs,h1,97,0.0010,True
sigma-4,mglcs_2_200_4_1.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_2_200_4_1.txt,1,imbs_glcs,h2,102,0.0062,True
sigma-4,mglcs_2_200_4_1.txt,1,beam_search_glcs,h5,5,0.0000,True
sigma-4,mglcs_2_200_4_1.txt,1,imbs_glcs,h5,56,0.0132,True
sigma-4,mglcs_2_200_4_1.txt,1,beam_search_glcs,h8,26,0.0073,True
sigma-4,mglcs_2_200_4_1.txt,1,imbs_glcs,h8,73,0.0141,True
sigma-4,mglcs_2_200_4_2.txt,1,beam_search_glcs,h1,13,0.0010,True
sigma-4,mglcs_2_200_4_2.txt,1,imbs_glcs,h1,85,0.0080,True
sigma-4,mglcs_2_200_4_2.txt,1,beam_search_glcs,h2,8,0.0000,True
sigma-4,mglcs_2_200_4_2.txt,1,imbs_glcs,h2,100,0.0137,True
sigma-4,mglcs_2_200_4_2.txt,1,beam_search_glcs,h5,18,0.0020,True
sigma-4,mglcs_2_200_4_2.txt,1,imbs_glcs,h5,55,0.0155,True
sigma-4,mglcs_2_200_4_2.txt,1,beam_search_glcs,h8,44,0.0071,True
sigma-4,mglcs_2_200_4_2.txt,1,imbs_glcs,h8,61,0.0126,True
sigma-4,mglcs_2_200_4_3.txt,1,beam_search_glcs,h1,13,0.0000,True
sigma-4,mglcs_2_200_4_3.txt,1,imbs_glcs,h1,89,0.0050,True
sigma-4,mglcs_2_200_4_3.txt,1,beam_search_glcs,h2,13,0.0010,True
sigma-4,mglcs_2_200_4_3.txt,1,imbs_glcs,h2,56,0.0060,True
sigma-4,mglcs_2_200_4_3.txt,1,beam_search_glcs,h5,13,0.0000,True
sigma-4,mglcs_2_200_4_3.txt,1,imbs_glcs,h5,96,0.0175,True
sigma-4,mglcs_2_200_4_3.txt,1,beam_search_glcs,h8,13,0.0062,True
sigma-4,mglcs_2_200_4_3.txt,1,imbs_glcs,h8,99,0.0130,True
sigma-4,mglcs_2_200_4_4.txt,1,beam_search_glcs,h1,68,0.0010,True
sigma-4,mglcs_2_200_4_4.txt,1,imbs_glcs,h1,68,0.0014,True
sigma-4,mglcs_2_200_4_4.txt,1,beam_search_glcs,h2,118,0.0030,True
sigma-4,mglcs_2_200_4_4.txt,1,imbs_glcs,h2,118,0.0020,True
sigma-4,mglcs_2_200_4_4.txt,1,beam_search_glcs,h5,78,0.0034,True
sigma-4,mglcs_2_200_4_4.txt,1,imbs_glcs,h5,78,0.0040,True
sigma-4,mglcs_2_200_4_4.txt,1,beam_search_glcs,h8,76,0.0081,True
sigma-4,mglcs_2_200_4_4.txt,1,imbs_glcs,h8,76,0.0071,True
sigma-4,mglcs_2_200_4_5.txt,1,beam_search_glcs,h1,30,0.0010,True
sigma-4,mglcs_2_200_4_5.txt,1,imbs_glcs,h1,66,0.0044,True
sigma-4,mglcs_2_200_4_5.txt,1,beam_search_glcs,h2,34,0.0010,True
sigma-4,mglcs_2_200_4_5.txt,1,imbs_glcs,h2,50,0.0040,True
sigma-4,mglcs_2_200_4_5.txt,1,beam_search_glcs,h5,23,0.0010,True
sigma-4,mglcs_2_200_4_5.txt,1,imbs_glcs,h5,75,0.0170,True
sigma-4,mglcs_2_200_4_5.txt,1,beam_search_glcs,h8,28,0.0061,True
sigma-4,mglcs_2_200_4_5.txt,1,imbs_glcs,h8,65,0.0132,True
sigma-4,mglcs_2_200_4_6.txt,1,beam_search_glcs,h1,75,0.0025,True
sigma-4,mglcs_2_200_4_6.txt,1,imbs_glcs,h1,75,0.0020,True
sigma-4,mglcs_2_200_4_6.txt,1,beam_search_glcs,h2,29,0.0000,True
sigma-4,mglcs_2_200_4_6.txt,1,imbs_glcs,h2,80,0.0052,True
sigma-4,mglcs_2_200_4_6.txt,1,beam_search_glcs,h5,79,0.0033,True
sigma-4,mglcs_2_200_4_6.txt,1,imbs_glcs,h5,79,0.0027,True
sigma-4,mglcs_2_200_4_6.txt,1,beam_search_glcs,h8,108,0.0080,True
sigma-4,mglcs_2_200_4_6.txt,1,imbs_glcs,h8,108,0.0074,True
sigma-4,mglcs_2_200_4_7.txt,1,beam_search_glcs,h1,108,0.0030,True
sigma-4,mglcs_2_200_4_7.txt,1,imbs_glcs,h1,108,0.0020,True
sigma-4,mglcs_2_200_4_7.txt,1,beam_search_glcs,h2,37,0.0010,True
sigma-4,mglcs_2_200_4_7.txt,1,imbs_glcs,h2,75,0.0040,True
sigma-4,mglcs_2_200_4_7.txt,1,beam_search_glcs,h5,69,0.0030,True
sigma-4,mglcs_2_200_4_7.txt,1,imbs_glcs,h5,69,0.0080,True
sigma-4,mglcs_2_200_4_7.txt,1,beam_search_glcs,h8,108,0.0092,True
sigma-4,mglcs_2_200_4_7.txt,1,imbs_glcs,h8,108,0.0080,True
sigma-4,mglcs_2_200_4_8.txt,1,beam_search_glcs,h1,94,0.0020,True
sigma-4,mglcs_2_200_4_8.txt,1,imbs_glcs,h1,94,0.0020,True
sigma-4,mglcs_2_200_4_8.txt,1,beam_search_glcs,h2,99,0.0020,True
sigma-4,mglcs_2_200_4_8.txt,1,imbs_glcs,h2,99,0.0030,True
sigma-4,mglcs_2_200_4_8.txt,1,beam_search_glcs,h5,101,0.0045,True
sigma-4,mglcs_2_200_4_8.txt,1,imbs_glcs,h5,101,0.0040,True
sigma-4,mglcs_2_200_4_8.txt,1,beam_search_glcs,h8,96,0.0080,True
sigma-4,mglcs_2_200_4_8.txt,1,imbs_glcs,h8,96,0.0080,True
sigma-4,mglcs_2_200_4_9.txt,1,beam_search_glcs,h1,94,0.0020,True
sigma-4,mglcs_2_200_4_9.txt,1,imbs_glcs,h1,94,0.0022,True
sigma-4,mglcs_2_200_4_9.txt,1,beam_search_glcs,h2,71,0.0011,True
sigma-4,mglcs_2_200_4_9.txt,1,imbs_glcs,h2,71,0.0031,True
sigma-4,mglcs_2_200_4_9.txt,1,beam_search_glcs,h5,18,0.0010,True
sigma-4,mglcs_2_200_4_9.txt,1,imbs_glcs,h5,54,0.0102,True
sigma-4,mglcs_2_200_4_9.txt,1,beam_search_glcs,h8,94,0.0087,True
sigma-4,mglcs_2_200_4_9.txt,1,imbs_glcs,h8,94,0.0083,True
sigma-4,mglcs_2_50_4_0.txt,1,beam_search_glcs,h1,21,0.0000,True
sigma-4,mglcs_2_50_4_0.txt,1,imbs_glcs,h1,21,0.0010,True
sigma-4,mglcs_2_50_4_0.txt,1,beam_search_glcs,h2,28,0.0000,True
sigma-4,mglcs_2_50_4_0.txt,1,imbs_glcs,h2,28,0.0012,True
sigma-4,mglcs_2_50_4_0.txt,1,beam_search_glcs,h5,28,0.0011,True
sigma-4,mglcs_2_50_4_0.txt,1,imbs_glcs,h5,28,0.0000,True
sigma-4,mglcs_2_50_4_0.txt,1,beam_search_glcs,h8,24,0.0010,True
sigma-4,mglcs_2_50_4_0.txt,1,imbs_glcs,h8,24,0.0010,True
sigma-4,mglcs_2_50_4_1.txt,1,beam_search_glcs,h1,25,0.0000,True
sigma-4,mglcs_2_50_4_1.txt,1,imbs_glcs,h1,25,0.0010,True
sigma-4,mglcs_2_50_4_1.txt,1,beam_search_glcs,h2,13,0.0000,True
sigma-4,mglcs_2_50_4_1.txt,1,imbs_glcs,h2,14,0.0010,True
sigma-4,mglcs_2_50_4_1.txt,1,beam_search_glcs,h5,13,0.0000,True
sigma-4,mglcs_2_50_4_1.txt,1,imbs_glcs,h5,14,0.0015,True
sigma-4,mglcs_2_50_4_1.txt,1,beam_search_glcs,h8,12,0.0010,True
sigma-4,mglcs_2_50_4_1.txt,1,imbs_glcs,h8,12,0.0020,True
sigma-4,mglcs_2_50_4_2.txt,1,beam_search_glcs,h1,23,0.0010,True
sigma-4,mglcs_2_50_4_2.txt,1,imbs_glcs,h1,23,0.0000,True
sigma-4,mglcs_2_50_4_2.txt,1,beam_search_glcs,h2,29,0.0010,True
sigma-4,mglcs_2_50_4_2.txt,1,imbs_glcs,h2,29,0.0000,True
sigma-4,mglcs_2_50_4_2.txt,1,beam_search_glcs,h5,29,0.0010,True
sigma-4,mglcs_2_50_4_2.txt,1,imbs_glcs,h5,29,0.0010,True
sigma-4,mglcs_2_50_4_2.txt,1,beam_search_glcs,h8,22,0.0010,True
sigma-4,mglcs_2_50_4_2.txt,1,imbs_glcs,h8,22,0.0010,True
sigma-4,mglcs_2_50_4_3.txt,1,beam_search_glcs,h1,21,0.0000,True
sigma-4,mglcs_2_50_4_3.txt,1,imbs_glcs,h1,21,0.0000,True
sigma-4,mglcs_2_50_4_3.txt,1,beam_search_glcs,h2,29,0.0015,True
sigma-4,mglcs_2_50_4_3.txt,1,imbs_glcs,h2,29,0.0000,True
sigma-4,mglcs_2_50_4_3.txt,1,beam_search_glcs,h5,27,0.0010,True
sigma-4,mglcs_2_50_4_3.txt,1,imbs_glcs,h5,27,0.0010,True
sigma-4,mglcs_2_50_4_3.txt,1,beam_search_glcs,h8,26,0.0010,True
sigma-4,mglcs_2_50_4_3.txt,1,imbs_glcs,h8,26,0.0010,True
sigma-4,mglcs_2_50_4_4.txt,1,beam_search_glcs,h1,21,0.0000,True
sigma-4,mglcs_2_50_4_4.txt,1,imbs_glcs,h1,21,0.0010,True
sigma-4,mglcs_2_50_4_4.txt,1,beam_search_glcs,h2,20,0.0000,True
sigma-4,mglcs_2_50_4_4.txt,1,imbs_glcs,h2,20,0.0013,True
sigma-4,mglcs_2_50_4_4.txt,1,beam_search_glcs,h5,25,0.0000,True
sigma-4,mglcs_2_50_4_4.txt,1,imbs_glcs,h5,25,0.0000,True
sigma-4,mglcs_2_50_4_4.txt,1,beam_search_glcs,h8,21,0.0010,True
sigma-4,mglcs_2_50_4_4.txt,1,imbs_glcs,h8,21,0.0010,True
sigma-4,mglcs_2_50_4_5.txt,1,beam_search_glcs,h1,25,0.0000,True
sigma-4,mglcs_2_50_4_5.txt,1,imbs_glcs,h1,25,0.0010,True
sigma-4,mglcs_2_50_4_5.txt,1,beam_search_glcs,h2,27,0.0000,True
sigma-4,mglcs_2_50_4_5.txt,1,imbs_glcs,h2,27,0.0010,True
sigma-4,mglcs_2_50_4_5.txt,1,beam_search_glcs,h5,29,0.0000,True
sigma-4,mglcs_2_50_4_5.txt,1,imbs_glcs,h5,29,0.0015,True
sigma-4,mglcs_2_50_4_5.txt,1,beam_search_glcs,h8,21,0.0010,True
sigma-4,mglcs_2_50_4_5.txt,1,imbs_glcs,h8,21,0.0010,True
sigma-4,mglcs_2_50_4_6.txt,1,beam_search_glcs,h1,26,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,imbs_glcs,h1,26,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,beam_search_glcs,h2,29,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,imbs_glcs,h2,29,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,beam_search_glcs,h5,30,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,imbs_glcs,h5,30,0.0010,True
sigma-4,mglcs_2_50_4_6.txt,1,beam_search_glcs,h8,28,0.0005,True
sigma-4,mglcs_2_50_4_6.txt,1,imbs_glcs,h8,28,0.0005,True
sigma-4,mglcs_2_50_4_7.txt,1,beam_search_glcs,h1,14,0.0000,True
sigma-4,mglcs_2_50_4_7.txt,1,imbs_glcs,h1,14,0.0010,True
sigma-4,mglcs_2_50_4_7.txt,1,beam_search_glcs,h2,17,0.0000,True
sigma-4,mglcs_2_50_4_7.txt,1,imbs_glcs,h2,17,0.0016,True
sigma-4,mglcs_2_50_4_7.txt,1,beam_search_glcs,h5,15,0.0005,True
sigma-4,mglcs_2_50_4_7.txt,1,imbs_glcs,h5,15,0.0010,True
sigma-4,mglcs_2_50_4_7.txt,1,beam_search_glcs,h8,18,0.0010,True
sigma-4,mglcs_2_50_4_7.txt,1,imbs_glcs,h8,18,0.0011,True
sigma-4,mglcs_2_50_4_8.txt,1,beam_search_glcs,h1,20,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,imbs_glcs,h1,20,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,beam_search_glcs,h2,26,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,imbs_glcs,h2,26,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,beam_search_glcs,h5,25,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,imbs_glcs,h5,25,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,beam_search_glcs,h8,22,0.0005,True
sigma-4,mglcs_2_50_4_8.txt,1,imbs_glcs,h8,22,0.0010,True
sigma-4,mglcs_2_50_4_9.txt,1,beam_search_glcs,h1,18,0.0005,True
sigma-4,mglcs_2_50_4_9.txt,1,imbs_glcs,h1,18,0.0005,True
sigma-4,mglcs_2_50_4_9.txt,1,beam_search_glcs,h2,25,0.0005,True
sigma-4,mglcs_2_50_4_9.txt,1,imbs_glcs,h2,25,0.0000,True
sigma-4,mglcs_2_50_4_9.txt,1,beam_search_glcs,h5,26,0.0010,True
sigma-4,mglcs_2_50_4_9.txt,1,imbs_glcs,h5,26,0.0000,True
sigma-4,mglcs_2_50_4_9.txt,1,beam_search_glcs,h8,23,0.0018,True
sigma-4,mglcs_2_50_4_9.txt,1,imbs_glcs,h8,23,0.0010,True
sigma-4,mglcs_3_100_4_0.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_3_100_4_0.txt,1,imbs_glcs,h1,22,0.0263,True
sigma-4,mglcs_3_100_4_0.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_0.txt,1,imbs_glcs,h2,24,0.0231,True
sigma-4,mglcs_3_100_4_0.txt,1,beam_search_glcs,h5,3,0.0000,True
sigma-4,mglcs_3_100_4_0.txt,1,imbs_glcs,h5,23,0.0310,True
sigma-4,mglcs_3_100_4_0.txt,1,beam_search_glcs,h8,4,0.0012,True
sigma-4,mglcs_3_100_4_0.txt,1,imbs_glcs,h8,22,0.0314,True
sigma-4,mglcs_3_100_4_1.txt,1,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_3_100_4_1.txt,1,imbs_glcs,h1,31,0.0295,True
sigma-4,mglcs_3_100_4_1.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_3_100_4_1.txt,1,imbs_glcs,h2,20,0.0221,True
sigma-4,mglcs_3_100_4_1.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_3_100_4_1.txt,1,imbs_glcs,h5,28,0.0339,True
sigma-4,mglcs_3_100_4_1.txt,1,beam_search_glcs,h8,1,0.0022,True
sigma-4,mglcs_3_100_4_1.txt,1,imbs_glcs,h8,28,0.0325,True
sigma-4,mglcs_3_100_4_2.txt,1,beam_search_glcs,h1,5,0.0010,True
sigma-4,mglcs_3_100_4_2.txt,1,imbs_glcs,h1,29,0.0040,True
sigma-4,mglcs_3_100_4_2.txt,1,beam_search_glcs,h2,4,0.0000,True
sigma-4,mglcs_3_100_4_2.txt,1,imbs_glcs,h2,39,0.0102,True
sigma-4,mglcs_3_100_4_2.txt,1,beam_search_glcs,h5,29,0.0012,True
sigma-4,mglcs_3_100_4_2.txt,1,imbs_glcs,h5,29,0.0030,True
sigma-4,mglcs_3_100_4_2.txt,1,beam_search_glcs,h8,5,0.0010,True
sigma-4,mglcs_3_100_4_2.txt,1,imbs_glcs,h8,30,0.0235,True
sigma-4,mglcs_3_100_4_3.txt,1,beam_search_glcs,h1,19,0.0000,True
sigma-4,mglcs_3_100_4_3.txt,1,imbs_glcs,h1,19,0.0060,True
sigma-4,mglcs_3_100_4_3.txt,1,beam_search_glcs,h2,23,0.0000,True
sigma-4,mglcs_3_100_4_3.txt,1,imbs_glcs,h2,23,0.0020,True
sigma-4,mglcs_3_100_4_3.txt,1,beam_search_glcs,h5,9,0.0011,True
sigma-4,mglcs_3_100_4_3.txt,1,imbs_glcs,h5,17,0.0356,True
sigma-4,mglcs_3_100_4_3.txt,1,beam_search_glcs,h8,18,0.0020,True
sigma-4,mglcs_3_100_4_3.txt,1,imbs_glcs,h8,18,0.0050,True
sigma-4,mglcs_3_100_4_4.txt,1,beam_search_glcs,h1,11,0.0010,True
sigma-4,mglcs_3_100_4_4.txt,1,imbs_glcs,h1,26,0.0021,True
sigma-4,mglcs_3_100_4_4.txt,1,beam_search_glcs,h2,11,0.0010,True
sigma-4,mglcs_3_100_4_4.txt,1,imbs_glcs,h2,28,0.0021,True
sigma-4,mglcs_3_100_4_4.txt,1,beam_search_glcs,h5,11,0.0010,True
sigma-4,mglcs_3_100_4_4.txt,1,imbs_glcs,h5,23,0.0048,True
sigma-4,mglcs_3_100_4_4.txt,1,beam_search_glcs,h8,3,0.0020,True
sigma-4,mglcs_3_100_4_4.txt,1,imbs_glcs,h8,35,0.0075,True
sigma-4,mglcs_3_100_4_5.txt,1,beam_search_glcs,h1,22,0.0000,True
sigma-4,mglcs_3_100_4_5.txt,1,imbs_glcs,h1,22,0.0050,True
sigma-4,mglcs_3_100_4_5.txt,1,beam_search_glcs,h2,12,0.0000,True
sigma-4,mglcs_3_100_4_5.txt,1,imbs_glcs,h2,19,0.0046,True
sigma-4,mglcs_3_100_4_5.txt,1,beam_search_glcs,h5,29,0.0030,True
sigma-4,mglcs_3_100_4_5.txt,1,imbs_glcs,h5,29,0.0020,True
sigma-4,mglcs_3_100_4_5.txt,1,beam_search_glcs,h8,30,0.0030,True
sigma-4,mglcs_3_100_4_5.txt,1,imbs_glcs,h8,30,0.0020,True
sigma-4,mglcs_3_100_4_6.txt,1,beam_search_glcs,h1,3,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,1,imbs_glcs,h1,28,0.0100,True
sigma-4,mglcs_3_100_4_6.txt,1,beam_search_glcs,h2,3,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,1,imbs_glcs,h2,40,0.0061,True
sigma-4,mglcs_3_100_4_6.txt,1,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_3_100_4_6.txt,1,imbs_glcs,h5,22,0.0120,True
sigma-4,mglcs_3_100_4_6.txt,1,beam_search_glcs,h8,4,0.0010,True
sigma-4,mglcs_3_100_4_6.txt,1,imbs_glcs,h8,36,0.0063,True
sigma-4,mglcs_3_100_4_7.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_3_100_4_7.txt,1,imbs_glcs,h1,14,0.0300,True
sigma-4,mglcs_3_100_4_7.txt,1,beam_search_glcs,h2,14,0.0014,True
sigma-4,mglcs_3_100_4_7.txt,1,imbs_glcs,h2,24,0.0290,True
sigma-4,mglcs_3_100_4_7.txt,1,beam_search_glcs,h5,14,0.0000,True
sigma-4,mglcs_3_100_4_7.txt,1,imbs_glcs,h5,20,0.0306,True
sigma-4,mglcs_3_100_4_7.txt,1,beam_search_glcs,h8,15,0.0024,True
sigma-4,mglcs_3_100_4_7.txt,1,imbs_glcs,h8,21,0.0268,True
sigma-4,mglcs_3_100_4_8.txt,1,beam_search_glcs,h1,7,0.0000,True
sigma-4,mglcs_3_100_4_8.txt,1,imbs_glcs,h1,23,0.0212,True
sigma-4,mglcs_3_100_4_8.txt,1,beam_search_glcs,h2,19,0.0010,True
sigma-4,mglcs_3_100_4_8.txt,1,imbs_glcs,h2,19,0.0071,True
sigma-4,mglcs_3_100_4_8.txt,1,beam_search_glcs,h5,10,0.0010,True
sigma-4,mglcs_3_100_4_8.txt,1,imbs_glcs,h5,29,0.0315,True
sigma-4,mglcs_3_100_4_8.txt,1,beam_search_glcs,h8,14,0.0020,True
sigma-4,mglcs_3_100_4_8.txt,1,imbs_glcs,h8,17,0.0169,True
sigma-4,mglcs_3_100_4_9.txt,1,beam_search_glcs,h1,23,0.0010,True
sigma-4,mglcs_3_100_4_9.txt,1,imbs_glcs,h1,23,0.0040,True
sigma-4,mglcs_3_100_4_9.txt,1,beam_search_glcs,h2,13,0.0010,True
sigma-4,mglcs_3_100_4_9.txt,1,imbs_glcs,h2,21,0.0192,True
sigma-4,mglcs_3_100_4_9.txt,1,beam_search_glcs,h5,26,0.0020,True
sigma-4,mglcs_3_100_4_9.txt,1,imbs_glcs,h5,26,0.0051,True
sigma-4,mglcs_3_100_4_9.txt,1,beam_search_glcs,h8,19,0.0020,True
sigma-4,mglcs_3_100_4_9.txt,1,imbs_glcs,h8,21,0.0042,True
sigma-4,mglcs_3_200_4_0.txt,1,beam_search_glcs,h1,9,0.0010,True
sigma-4,mglcs_3_200_4_0.txt,1,imbs_glcs,h1,60,0.0515,True
sigma-4,mglcs_3_200_4_0.txt,1,beam_search_glcs,h2,11,0.0010,True
sigma-4,mglcs_3_200_4_0.txt,1,imbs_glcs,h2,52,0.0442,True
sigma-4,mglcs_3_200_4_0.txt,1,beam_search_glcs,h5,25,0.0020,True
sigma-4,mglcs_3_200_4_0.txt,1,imbs_glcs,h5,41,0.0588,True
sigma-4,mglcs_3_200_4_0.txt,1,beam_search_glcs,h8,19,0.0000,True
sigma-4,mglcs_3_200_4_0.txt,1,imbs_glcs,h8,46,0.0545,True
sigma-4,mglcs_3_200_4_1.txt,1,beam_search_glcs,h1,7,0.0000,True
sigma-4,mglcs_3_200_4_1.txt,1,imbs_glcs,h1,43,0.0244,True
sigma-4,mglcs_3_200_4_1.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-4,mglcs_3_200_4_1.txt,1,imbs_glcs,h2,52,0.0316,True
sigma-4,mglcs_3_200_4_1.txt,1,beam_search_glcs,h5,17,0.0020,True
sigma-4,mglcs_3_200_4_1.txt,1,imbs_glcs,h5,40,0.0326,True
sigma-4,mglcs_3_200_4_1.txt,1,beam_search_glcs,h8,2,0.0078,True
sigma-4,mglcs_3_200_4_1.txt,1,imbs_glcs,h8,46,0.0445,True
sigma-4,mglcs_3_200_4_2.txt,1,beam_search_glcs,h1,66,0.0000,True
sigma-4,mglcs_3_200_4_2.txt,1,imbs_glcs,h1,66,0.0093,True
sigma-4,mglcs_3_200_4_2.txt,1,beam_search_glcs,h2,52,0.0014,True
sigma-4,mglcs_3_200_4_2.txt,1,imbs_glcs,h2,52,0.0096,True
sigma-4,mglcs_3_200_4_2.txt,1,beam_search_glcs,h5,17,0.0010,True
sigma-4,mglcs_3_200_4_2.txt,1,imbs_glcs,h5,61,0.0236,True
sigma-4,mglcs_3_200_4_2.txt,1,beam_search_glcs,h8,39,0.0077,True
sigma-4,mglcs_3_200_4_2.txt,1,imbs_glcs,h8,39,0.0185,True
sigma-4,mglcs_3_200_4_3.txt,1,beam_search_glcs,h1,18,0.0000,True
sigma-4,mglcs_3_200_4_3.txt,1,imbs_glcs,h1,32,0.0496,True
sigma-4,mglcs_3_200_4_3.txt,1,beam_search_glcs,h2,29,0.0010,True
sigma-4,mglcs_3_200_4_3.txt,1,imbs_glcs,h2,35,0.0294,True
sigma-4,mglcs_3_200_4_3.txt,1,beam_search_glcs,h5,24,0.0019,True
sigma-4,mglcs_3_200_4_3.txt,1,imbs_glcs,h5,44,0.0515,True
sigma-4,mglcs_3_200_4_3.txt,1,beam_search_glcs,h8,15,0.0150,True
sigma-4,mglcs_3_200_4_3.txt,1,imbs_glcs,h8,55,0.0449,True
sigma-4,mglcs_3_200_4_4.txt,1,beam_search_glcs,h1,21,0.0010,True
sigma-4,mglcs_3_200_4_4.txt,1,imbs_glcs,h1,33,0.0409,True
sigma-4,mglcs_3_200_4_4.txt,1,beam_search_glcs,h2,26,0.0000,True
sigma-4,mglcs_3_200_4_4.txt,1,imbs_glcs,h2,26,0.0485,True
sigma-4,mglcs_3_200_4_4.txt,1,beam_search_glcs,h5,12,0.0010,True
sigma-4,mglcs_3_200_4_4.txt,1,imbs_glcs,h5,24,0.0584,True
sigma-4,mglcs_3_200_4_4.txt,1,beam_search_glcs,h8,19,0.0000,True
sigma-4,mglcs_3_200_4_4.txt,1,imbs_glcs,h8,26,0.0547,True
sigma-4,mglcs_3_200_4_5.txt,1,beam_search_glcs,h1,19,0.0004,True
sigma-4,mglcs_3_200_4_5.txt,1,imbs_glcs,h1,42,0.0439,True
sigma-4,mglcs_3_200_4_5.txt,1,beam_search_glcs,h2,8,0.0000,True
