sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-4,mglcs_10_200_4_7.txt,250,imbs_glcs,h8,3,0.0458,True
sigma-4,mglcs_10_200_4_8.txt,250,beam_search_glcs,h1,3,0.0011,True
sigma-4,mglcs_10_200_4_8.txt,250,imbs_glcs,h1,4,0.0457,True
sigma-4,mglcs_10_200_4_8.txt,250,beam_search_glcs,h2,3,0.0010,True
sigma-4,mglcs_10_200_4_8.txt,250,imbs_glcs,h2,4,0.0440,True
sigma-4,mglcs_10_200_4_8.txt,250,beam_search_glcs,h5,3,0.0014,True
sigma-4,mglcs_10_200_4_8.txt,250,imbs_glcs,h5,4,0.0469,True
sigma-4,mglcs_10_200_4_8.txt,250,beam_search_glcs,h8,3,0.0070,True
sigma-4,mglcs_10_200_4_8.txt,250,imbs_glcs,h8,4,0.0508,True
sigma-4,mglcs_10_200_4_9.txt,250,beam_search_glcs,h1,3,0.0010,True
sigma-4,mglcs_10_200_4_9.txt,250,imbs_glcs,h1,3,0.0410,True
sigma-4,mglcs_10_200_4_9.txt,250,beam_search_glcs,h2,3,0.0010,True
sigma-4,mglcs_10_200_4_9.txt,250,imbs_glcs,h2,3,0.0423,True
sigma-4,mglcs_10_200_4_9.txt,250,beam_search_glcs,h5,3,0.0019,True
sigma-4,mglcs_10_200_4_9.txt,250,imbs_glcs,h5,3,0.0558,True
sigma-4,mglcs_10_200_4_9.txt,250,beam_search_glcs,h8,3,0.0070,True
sigma-4,mglcs_10_200_4_9.txt,250,imbs_glcs,h8,3,0.0490,True
sigma-4,mglcs_10_50_4_0.txt,250,beam_search_glcs,h1,2,0.0010,True
sigma-4,mglcs_10_50_4_0.txt,250,imbs_glcs,h1,5,0.0190,True
sigma-4,mglcs_10_50_4_0.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_50_4_0.txt,250,imbs_glcs,h2,5,0.0216,True
sigma-4,mglcs_10_50_4_0.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_50_4_0.txt,250,imbs_glcs,h5,5,0.0228,True
sigma-4,mglcs_10_50_4_0.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_0.txt,250,imbs_glcs,h8,5,0.0228,True
sigma-4,mglcs_10_50_4_1.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,250,imbs_glcs,h1,2,0.0199,True
sigma-4,mglcs_10_50_4_1.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,250,imbs_glcs,h2,2,0.0175,True
sigma-4,mglcs_10_50_4_1.txt,250,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_1.txt,250,imbs_glcs,h5,2,0.0220,True
sigma-4,mglcs_10_50_4_1.txt,250,beam_search_glcs,h8,1,0.0010,True
sigma-4,mglcs_10_50_4_1.txt,250,imbs_glcs,h8,2,0.0271,True
sigma-4,mglcs_10_50_4_2.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_2.txt,250,imbs_glcs,h1,3,0.0221,True
sigma-4,mglcs_10_50_4_2.txt,250,beam_search_glcs,h2,2,0.0005,True
sigma-4,mglcs_10_50_4_2.txt,250,imbs_glcs,h2,3,0.0197,True
sigma-4,mglcs_10_50_4_2.txt,250,beam_search_glcs,h5,2,0.0005,True
sigma-4,mglcs_10_50_4_2.txt,250,imbs_glcs,h5,3,0.0215,True
sigma-4,mglcs_10_50_4_2.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_2.txt,250,imbs_glcs,h8,3,0.0219,True
sigma-4,mglcs_10_50_4_3.txt,250,beam_search_glcs,h1,1,0.0006,True
sigma-4,mglcs_10_50_4_3.txt,250,imbs_glcs,h1,4,0.0215,True
sigma-4,mglcs_10_50_4_3.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_3.txt,250,imbs_glcs,h2,4,0.0215,True
sigma-4,mglcs_10_50_4_3.txt,250,beam_search_glcs,h5,1,0.0000,True
sigma-4,mglcs_10_50_4_3.txt,250,imbs_glcs,h5,4,0.0234,True
sigma-4,mglcs_10_50_4_3.txt,250,beam_search_glcs,h8,1,0.0010,True
sigma-4,mglcs_10_50_4_3.txt,250,imbs_glcs,h8,4,0.0236,True
sigma-4,mglcs_10_50_4_4.txt,250,beam_search_glcs,h1,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,250,imbs_glcs,h1,4,0.0215,True
sigma-4,mglcs_10_50_4_4.txt,250,beam_search_glcs,h2,1,0.0000,True
sigma-4,mglcs_10_50_4_4.txt,250,imbs_glcs,h2,4,0.0213,True
sigma-4,mglcs_10_50_4_4.txt,250,beam_search_glcs,h5,1,0.0010,True
sigma-4,mglcs_10_50_4_4.txt,250,imbs_glcs,h5,4,0.0223,True
sigma-4,mglcs_10_50_4_4.txt,250,beam_search_glcs,h8,1,0.0010,True
sigma-4,mglcs_10_50_4_4.txt,250,imbs_glcs,h8,4,0.0232,True
sigma-4,mglcs_10_50_4_5.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_5.txt,250,imbs_glcs,h1,3,0.0198,True
sigma-4,mglcs_10_50_4_5.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_50_4_5.txt,250,imbs_glcs,h2,3,0.0204,True
sigma-4,mglcs_10_50_4_5.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_50_4_5.txt,250,imbs_glcs,h5,3,0.0198,True
sigma-4,mglcs_10_50_4_5.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_5.txt,250,imbs_glcs,h8,3,0.0206,True
sigma-4,mglcs_10_50_4_6.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_6.txt,250,imbs_glcs,h1,4,0.0209,True
sigma-4,mglcs_10_50_4_6.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_50_4_6.txt,250,imbs_glcs,h2,4,0.0213,True
sigma-4,mglcs_10_50_4_6.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_50_4_6.txt,250,imbs_glcs,h5,4,0.0224,True
sigma-4,mglcs_10_50_4_6.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_6.txt,250,imbs_glcs,h8,4,0.0228,True
sigma-4,mglcs_10_50_4_7.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,250,imbs_glcs,h1,2,0.0184,True
sigma-4,mglcs_10_50_4_7.txt,250,beam_search_glcs,h2,2,0.0010,True
sigma-4,mglcs_10_50_4_7.txt,250,imbs_glcs,h2,2,0.0190,True
sigma-4,mglcs_10_50_4_7.txt,250,beam_search_glcs,h5,2,0.0000,True
sigma-4,mglcs_10_50_4_7.txt,250,imbs_glcs,h5,2,0.0203,True
sigma-4,mglcs_10_50_4_7.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_7.txt,250,imbs_glcs,h8,2,0.0216,True
sigma-4,mglcs_10_50_4_8.txt,250,beam_search_glcs,h1,2,0.0000,True
sigma-4,mglcs_10_50_4_8.txt,250,imbs_glcs,h1,3,0.0185,True
sigma-4,mglcs_10_50_4_8.txt,250,beam_search_glcs,h2,2,0.0000,True
sigma-4,mglcs_10_50_4_8.txt,250,imbs_glcs,h2,3,0.0196,True
sigma-4,mglcs_10_50_4_8.txt,250,beam_search_glcs,h5,2,0.0010,True
sigma-4,mglcs_10_50_4_8.txt,250,imbs_glcs,h5,3,0.0200,True
sigma-4,mglcs_10_50_4_8.txt,250,beam_search_glcs,h8,2,0.0010,True
sigma-4,mglcs_10_50_4_8.txt,250,imbs_glcs,h8,3,0.0210,True
sigma-4,mglcs_10_50_4_9.txt,250,beam_search_glcs,h1,4,0.0000,True
sigma-4,mglcs_10_50_4_9.txt,250,imbs_glcs,h1,4,0.0197,True
sigma-4,mglcs_10_50_4_9.txt,250,beam_search_glcs,h2,4,0.0010,True
sigma-4,mglcs_10_50_4_9.txt,250,imbs_glcs,h2,4,0.0197,True
sigma-4,mglcs_10_50_4_9.txt,250,beam_search_glcs,h5,4,0.0000,True
sigma-4,mglcs_10_50_4_9.txt,250,imbs_glcs,h5,4,0.0219,True
sigma-4,mglcs_10_50_4_9.txt,250,beam_search_glcs,h8,4,0.0010,True
sigma-4,mglcs_10_50_4_9.txt,250,imbs_glcs,h8,4,0.0244,True
sigma-4,mglcs_2_100_4_0.txt,250,beam_search_glcs,h1,50,0.1522,True
sigma-4,mglcs_2_100_4_0.txt,250,imbs_glcs,h1,50,0.1325,True
sigma-4,mglcs_2_100_4_0.txt,250,beam_search_glcs,h2,61,0.1915,True
sigma-4,mglcs_2_100_4_0.txt,250,imbs_glcs,h2,61,0.1949,True
sigma-4,mglcs_2_100_4_0.txt,250,beam_search_glcs,h5,62,0.2356,True
sigma-4,mglcs_2_100_4_0.txt,250,imbs_glcs,h5,62,0.2336,True
sigma-4,mglcs_2_100_4_0.txt,250,beam_search_glcs,h8,41,0.1223,True
sigma-4,mglcs_2_100_4_0.txt,250,imbs_glcs,h8,41,0.1282,True
sigma-4,mglcs_2_100_4_1.txt,250,beam_search_glcs,h1,54,0.1549,True
sigma-4,mglcs_2_100_4_1.txt,250,imbs_glcs,h1,54,0.1264,True
sigma-4,mglcs_2_100_4_1.txt,250,beam_search_glcs,h2,60,0.1720,True
sigma-4,mglcs_2_100_4_1.txt,250,imbs_glcs,h2,60,0.1908,True
sigma-4,mglcs_2_100_4_1.txt,250,beam_search_glcs,h5,60,0.1955,True
sigma-4,mglcs_2_100_4_1.txt,250,imbs_glcs,h5,60,0.2000,True
sigma-4,mglcs_2_100_4_1.txt,250,beam_search_glcs,h8,45,0.1390,True
sigma-4,mglcs_2_100_4_1.txt,250,imbs_glcs,h8,45,0.1338,True
sigma-4,mglcs_2_100_4_2.txt,250,beam_search_glcs,h1,51,0.1258,True
sigma-4,mglcs_2_100_4_2.txt,250,imbs_glcs,h1,51,0.1353,True
sigma-4,mglcs_2_100_4_2.txt,250,beam_search_glcs,h2,66,0.2088,True
sigma-4,mglcs_2_100_4_2.txt,250,imbs_glcs,h2,66,0.2622,True
sigma-4,mglcs_2_100_4_2.txt,250,beam_search_glcs,h5,64,0.2621,True
sigma-4,mglcs_2_100_4_2.txt,250,imbs_glcs,h5,64,0.2468,True
sigma-4,mglcs_2_100_4_2.txt,250,beam_search_glcs,h8,43,0.1383,True
sigma-4,mglcs_2_100_4_2.txt,250,imbs_glcs,h8,43,0.1385,True
sigma-4,mglcs_2_100_4_3.txt,250,beam_search_glcs,h1,55,0.1174,True
sigma-4,mglcs_2_100_4_3.txt,250,imbs_glcs,h1,55,0.1766,True
sigma-4,mglcs_2_100_4_3.txt,250,beam_search_glcs,h2,61,0.1649,True
sigma-4,mglcs_2_100_4_3.txt,250,imbs_glcs,h2,61,0.2457,True
sigma-4,mglcs_2_100_4_3.txt,250,beam_search_glcs,h5,61,0.1800,True
sigma-4,mglcs_2_100_4_3.txt,250,imbs_glcs,h5,61,0.2794,True
sigma-4,mglcs_2_100_4_3.txt,250,beam_search_glcs,h8,44,0.1264,True
sigma-4,mglcs_2_100_4_3.txt,250,imbs_glcs,h8,44,0.1818,True
sigma-4,mglcs_2_100_4_4.txt,250,beam_search_glcs,h1,49,0.1368,True
sigma-4,mglcs_2_100_4_4.txt,250,imbs_glcs,h1,49,0.2162,True
sigma-4,mglcs_2_100_4_4.txt,250,beam_search_glcs,h2,60,0.1752,True
sigma-4,mglcs_2_100_4_4.txt,250,imbs_glcs,h2,60,0.3365,True
sigma-4,mglcs_2_100_4_4.txt,250,beam_search_glcs,h5,62,0.1994,True
sigma-4,mglcs_2_100_4_4.txt,250,imbs_glcs,h5,62,0.3927,True
sigma-4,mglcs_2_100_4_4.txt,250,beam_search_glcs,h8,41,0.1096,True
sigma-4,mglcs_2_100_4_4.txt,250,imbs_glcs,h8,41,0.2115,True
sigma-4,mglcs_2_100_4_5.txt,250,beam_search_glcs,h1,48,0.1091,True
sigma-4,mglcs_2_100_4_5.txt,250,imbs_glcs,h1,48,0.1047,True
sigma-4,mglcs_2_100_4_5.txt,250,beam_search_glcs,h2,60,0.1652,True
sigma-4,mglcs_2_100_4_5.txt,250,imbs_glcs,h2,60,0.1802,True
sigma-4,mglcs_2_100_4_5.txt,250,beam_search_glcs,h5,60,0.1790,True
sigma-4,mglcs_2_100_4_5.txt,250,imbs_glcs,h5,60,0.1947,True
sigma-4,mglcs_2_100_4_5.txt,250,beam_search_glcs,h8,39,0.1059,True
sigma-4,mglcs_2_100_4_5.txt,250,imbs_glcs,h8,39,0.1010,True
sigma-4,mglcs_2_100_4_6.txt,250,beam_search_glcs,h1,47,0.0951,True
sigma-4,mglcs_2_100_4_6.txt,250,imbs_glcs,h1,47,0.2255,True
sigma-4,mglcs_2_100_4_6.txt,250,beam_search_glcs,h2,60,0.1532,True
sigma-4,mglcs_2_100_4_6.txt,250,imbs_glcs,h2,60,0.2478,True
sigma-4,mglcs_2_100_4_6.txt,250,beam_search_glcs,h5,60,0.1784,True
sigma-4,mglcs_2_100_4_6.txt,250,imbs_glcs,h5,60,0.2917,True
sigma-4,mglcs_2_100_4_6.txt,250,beam_search_glcs,h8,42,0.1011,True
sigma-4,mglcs_2_100_4_6.txt,250,imbs_glcs,h8,42,0.2209,True
sigma-4,mglcs_2_100_4_7.txt,250,beam_search_glcs,h1,53,0.1371,True
sigma-4,mglcs_2_100_4_7.txt,250,imbs_glcs,h1,53,0.2397,True
sigma-4,mglcs_2_100_4_7.txt,250,beam_search_glcs,h2,58,0.1792,True
sigma-4,mglcs_2_100_4_7.txt,250,imbs_glcs,h2,58,0.3171,True
sigma-4,mglcs_2_100_4_7.txt,250,beam_search_glcs,h5,63,0.2303,True
sigma-4,mglcs_2_100_4_7.txt,250,imbs_glcs,h5,63,0.4009,True
sigma-4,mglcs_2_100_4_7.txt,250,beam_search_glcs,h8,47,0.1539,True
sigma-4,mglcs_2_100_4_7.txt,250,imbs_glcs,h8,47,0.2296,True
sigma-4,mglcs_2_100_4_8.txt,250,beam_search_glcs,h1,52,0.1250,True
sigma-4,mglcs_2_100_4_8.txt,250,imbs_glcs,h1,52,0.1582,True
sigma-4,mglcs_2_100_4_8.txt,250,beam_search_glcs,h2,59,0.1460,True
sigma-4,mglcs_2_100_4_8.txt,250,imbs_glcs,h2,59,0.1695,True
sigma-4,mglcs_2_100_4_8.txt,250,beam_search_glcs,h5,62,0.1840,True
sigma-4,mglcs_2_100_4_8.txt,250,imbs_glcs,h5,62,0.1980,True
sigma-4,mglcs_2_100_4_8.txt,250,beam_search_glcs,h8,44,0.1275,True
sigma-4,mglcs_2_100_4_8.txt,250,imbs_glcs,h8,44,0.1257,True
sigma-4,mglcs_2_100_4_9.txt,250,beam_search_glcs,h1,59,0.1435,True
sigma-4,mglcs_2_100_4_9.txt,250,imbs_glcs,h1,59,0.2137,True
sigma-4,mglcs_2_100_4_9.txt,250,beam_search_glcs,h2,61,0.1859,True
sigma-4,mglcs_2_100_4_9.txt,250,imbs_glcs,h2,61,0.2021,True
sigma-4,mglcs_2_100_4_9.txt,250,beam_search_glcs,h5,62,0.2015,True
sigma-4,mglcs_2_100_4_9.txt,250,imbs_glcs,h5,62,0.3217,True
sigma-4,mglcs_2_100_4_9.txt,250,beam_search_glcs,h8,39,0.1143,True
sigma-4,mglcs_2_100_4_9.txt,250,imbs_glcs,h8,39,0.2096,True
sigma-4,mglcs_2_200_4_0.txt,250,beam_search_glcs,h1,112,0.4204,True
sigma-4,mglcs_2_200_4_0.txt,250,imbs_glcs,h1,112,0.7725,True
sigma-4,mglcs_2_200_4_0.txt,250,beam_search_glcs,h2,117,0.4919,True
sigma-4,mglcs_2_200_4_0.txt,250,imbs_glcs,h2,117,0.9270,True
sigma-4,mglcs_2_200_4_0.txt,250,beam_search_glcs,h5,114,0.5335,True
sigma-4,mglcs_2_200_4_0.txt,250,imbs_glcs,h5,114,1.0208,True
sigma-4,mglcs_2_200_4_0.txt,250,beam_search_glcs,h8,101,0.4460,True
sigma-4,mglcs_2_200_4_0.txt,250,imbs_glcs,h8,101,0.7962,True
sigma-4,mglcs_2_200_4_1.txt,250,beam_search_glcs,h1,102,0.3713,True
sigma-4,mglcs_2_200_4_1.txt,250,imbs_glcs,h1,102,1.2920,True
sigma-4,mglcs_2_200_4_1.txt,250,beam_search_glcs,h2,120,0.4979,True
sigma-4,mglcs_2_200_4_1.txt,250,imbs_glcs,h2,120,1.4193,True
sigma-4,mglcs_2_200_4_1.txt,250,beam_search_glcs,h5,120,0.5747,True
sigma-4,mglcs_2_200_4_1.txt,250,imbs_glcs,h5,120,1.5529,True
sigma-4,mglcs_2_200_4_1.txt,250,beam_search_glcs,h8,87,0.3771,True
sigma-4,mglcs_2_200_4_1.txt,250,imbs_glcs,h8,87,1.2286,True
sigma-4,mglcs_2_200_4_2.txt,250,beam_search_glcs,h1,108,0.4030,True
sigma-4,mglcs_2_200_4_2.txt,250,imbs_glcs,h1,108,1.9938,True
sigma-4,mglcs_2_200_4_2.txt,250,beam_search_glcs,h2,121,0.5251,True
sigma-4,mglcs_2_200_4_2.txt,250,imbs_glcs,h2,121,2.2501,True
sigma-4,mglcs_2_200_4_2.txt,250,beam_search_glcs,h5,122,0.6085,True
sigma-4,mglcs_2_200_4_2.txt,250,imbs_glcs,h5,122,2.6720,True
sigma-4,mglcs_2_200_4_2.txt,250,beam_search_glcs,h8,92,0.4063,True
sigma-4,mglcs_2_200_4_2.txt,250,imbs_glcs,h8,93,2.1124,True
sigma-4,mglcs_2_200_4_3.txt,250,beam_search_glcs,h1,104,0.3876,True
sigma-4,mglcs_2_200_4_3.txt,250,imbs_glcs,h1,104,1.1449,True
sigma-4,mglcs_2_200_4_3.txt,250,beam_search_glcs,h2,120,0.5014,True
sigma-4,mglcs_2_200_4_3.txt,250,imbs_glcs,h2,120,1.3698,True
sigma-4,mglcs_2_200_4_3.txt,250,beam_search_glcs,h5,119,0.5425,True
sigma-4,mglcs_2_200_4_3.txt,250,imbs_glcs,h5,119,1.5945,True
sigma-4,mglcs_2_200_4_3.txt,250,beam_search_glcs,h8,101,0.4811,True
sigma-4,mglcs_2_200_4_3.txt,250,imbs_glcs,h8,101,1.2550,True
sigma-4,mglcs_2_200_4_4.txt,250,beam_search_glcs,h1,106,0.4188,True
sigma-4,mglcs_2_200_4_4.txt,250,imbs_glcs,h1,106,0.4515,True
sigma-4,mglcs_2_200_4_4.txt,250,beam_search_glcs,h2,124,0.5618,True
sigma-4,mglcs_2_200_4_4.txt,250,imbs_glcs,h2,124,0.5802,True
sigma-4,mglcs_2_200_4_4.txt,250,beam_search_glcs,h5,83,0.4629,True
sigma-4,mglcs_2_200_4_4.txt,250,imbs_glcs,h5,83,0.4546,True
sigma-4,mglcs_2_200_4_4.txt,250,beam_search_glcs,h8,66,0.3539,True
sigma-4,mglcs_2_200_4_4.txt,250,imbs_glcs,h8,66,0.4099,True
sigma-4,mglcs_2_200_4_5.txt,250,beam_search_glcs,h1,36,0.1419,True
sigma-4,mglcs_2_200_4_5.txt,250,imbs_glcs,h1,85,1.1025,True
sigma-4,mglcs_2_200_4_5.txt,250,beam_search_glcs,h2,37,0.1749,True
sigma-4,mglcs_2_200_4_5.txt,250,imbs_glcs,h2,95,1.2095,True
sigma-4,mglcs_2_200_4_5.txt,250,beam_search_glcs,h5,121,0.5466,True
sigma-4,mglcs_2_200_4_5.txt,250,imbs_glcs,h5,121,1.7490,True
sigma-4,mglcs_2_200_4_5.txt,250,beam_search_glcs,h8,90,0.3676,True
sigma-4,mglcs_2_200_4_5.txt,250,imbs_glcs,h8,90,1.6892,True
sigma-4,mglcs_2_200_4_6.txt,250,beam_search_glcs,h1,108,0.4785,True
sigma-4,mglcs_2_200_4_6.txt,250,imbs_glcs,h1,108,1.4531,True
sigma-4,mglcs_2_200_4_6.txt,250,beam_search_glcs,h2,118,0.5833,True
sigma-4,mglcs_2_200_4_6.txt,250,imbs_glcs,h2,118,1.1453,True
sigma-4,mglcs_2_200_4_6.txt,250,beam_search_glcs,h5,126,0.5586,True
sigma-4,mglcs_2_200_4_6.txt,250,imbs_glcs,h5,126,1.3216,True
sigma-4,mglcs_2_200_4_6.txt,250,beam_search_glcs,h8,95,0.3818,True
sigma-4,mglcs_2_200_4_6.txt,250,imbs_glcs,h8,95,1.2428,True
sigma-4,mglcs_2_200_4_7.txt,250,beam_search_glcs,h1,117,0.4853,True
sigma-4,mglcs_2_200_4_7.txt,250,imbs_glcs,h1,117,0.7160,True
sigma-4,mglcs_2_200_4_7.txt,250,beam_search_glcs,h2,121,0.5298,True
sigma-4,mglcs_2_200_4_7.txt,250,imbs_glcs,h2,121,0.8248,True
sigma-4,mglcs_2_200_4_7.txt,250,beam_search_glcs,h5,120,0.5961,True
sigma-4,mglcs_2_200_4_7.txt,250,imbs_glcs,h5,120,0.9287,True
sigma-4,mglcs_2_200_4_7.txt,250,beam_search_glcs,h8,106,0.5213,True
sigma-4,mglcs_2_200_4_7.txt,250,imbs_glcs,h8,106,0.5202,True
sigma-4,mglcs_2_200_4_8.txt,250,beam_search_glcs,h1,111,0.4115,True
sigma-4,mglcs_2_200_4_8.txt,250,imbs_glcs,h1,111,1.9013,True
sigma-4,mglcs_2_200_4_8.txt,250,beam_search_glcs,h2,115,0.5085,True
sigma-4,mglcs_2_200_4_8.txt,250,imbs_glcs,h2,115,1.9810,True
sigma-4,mglcs_2_200_4_8.txt,250,beam_search_glcs,h5,129,0.6283,True
sigma-4,mglcs_2_200_4_8.txt,250,imbs_glcs,h5,129,2.4513,True
sigma-4,mglcs_2_200_4_8.txt,250,beam_search_glcs,h8,82,0.3833,True
sigma-4,mglcs_2_200_4_8.txt,250,imbs_glcs,h8,90,1.7868,True
sigma-4,mglcs_2_200_4_9.txt,250,beam_search_glcs,h1,99,0.3693,True
sigma-4,mglcs_2_200_4_9.txt,250,imbs_glcs,h1,99,1.1593,True
sigma-4,mglcs_2_200_4_9.txt,250,beam_search_glcs,h2,76,0.3397,True
sigma-4,mglcs_2_200_4_9.txt,250,imbs_glcs,h2,76,0.6093,True
sigma-4,mglcs_2_200_4_9.txt,250,beam_search_glcs,h5,104,0.4902,True
sigma-4,mglcs_2_200_4_9.txt,250,imbs_glcs,h5,104,1.1662,True
sigma-4,mglcs_2_200_4_9.txt,250,beam_search_glcs,h8,94,0.4421,True
sigma-4,mglcs_2_200_4_9.txt,250,imbs_glcs,h8,94,1.4411,True
sigma-4,mglcs_2_50_4_0.txt,250,beam_search_glcs,h1,25,0.0250,True
sigma-4,mglcs_2_50_4_0.txt,250,imbs_glcs,h1,25,0.0275,True
sigma-4,mglcs_2_50_4_0.txt,250,beam_search_glcs,h2,29,0.0405,True
sigma-4,mglcs_2_50_4_0.txt,250,imbs_glcs,h2,29,0.0394,True
sigma-4,mglcs_2_50_4_0.txt,250,beam_search_glcs,h5,29,0.0498,True
sigma-4,mglcs_2_50_4_0.txt,250,imbs_glcs,h5,29,0.0482,True
sigma-4,mglcs_2_50_4_0.txt,250,beam_search_glcs,h8,21,0.0223,True
sigma-4,mglcs_2_50_4_0.txt,250,imbs_glcs,h8,21,0.0233,True
sigma-4,mglcs_2_50_4_1.txt,250,beam_search_glcs,h1,27,0.0434,True
sigma-4,mglcs_2_50_4_1.txt,250,imbs_glcs,h1,27,0.0456,True
sigma-4,mglcs_2_50_4_1.txt,250,beam_search_glcs,h2,31,0.0597,True
sigma-4,mglcs_2_50_4_1.txt,250,imbs_glcs,h2,31,0.0642,True
sigma-4,mglcs_2_50_4_1.txt,250,beam_search_glcs,h5,31,0.0779,True
sigma-4,mglcs_2_50_4_1.txt,250,imbs_glcs,h5,31,0.0778,True
sigma-4,mglcs_2_50_4_1.txt,250,beam_search_glcs,h8,23,0.0417,True
sigma-4,mglcs_2_50_4_1.txt,250,imbs_glcs,h8,23,0.0534,True
sigma-4,mglcs_2_50_4_2.txt,250,beam_search_glcs,h1,27,0.0348,True
sigma-4,mglcs_2_50_4_2.txt,250,imbs_glcs,h1,27,0.0377,True
sigma-4,mglcs_2_50_4_2.txt,250,beam_search_glcs,h2,31,0.0530,True
sigma-4,mglcs_2_50_4_2.txt,250,imbs_glcs,h2,31,0.0545,True
sigma-4,mglcs_2_50_4_2.txt,250,beam_search_glcs,h5,31,0.0635,True
sigma-4,mglcs_2_50_4_2.txt,250,imbs_glcs,h5,31,0.0664,True
sigma-4,mglcs_2_50_4_2.txt,250,beam_search_glcs,h8,21,0.0280,True
sigma-4,mglcs_2_50_4_2.txt,250,imbs_glcs,h8,21,0.0284,True
sigma-4,mglcs_2_50_4_3.txt,250,beam_search_glcs,h1,25,0.0311,True
sigma-4,mglcs_2_50_4_3.txt,250,imbs_glcs,h1,25,0.0330,True
sigma-4,mglcs_2_50_4_3.txt,250,beam_search_glcs,h2,30,0.0600,True
sigma-4,mglcs_2_50_4_3.txt,250,imbs_glcs,h2,30,0.0542,True
sigma-4,mglcs_2_50_4_3.txt,250,beam_search_glcs,h5,30,0.0692,True
sigma-4,mglcs_2_50_4_3.txt,250,imbs_glcs,h5,30,0.0726,True
sigma-4,mglcs_2_50_4_3.txt,250,beam_search_glcs,h8,22,0.0371,True
sigma-4,mglcs_2_50_4_3.txt,250,imbs_glcs,h8,22,0.0271,True
sigma-4,mglcs_2_50_4_4.txt,250,beam_search_glcs,h1,26,0.0264,True
sigma-4,mglcs_2_50_4_4.txt,250,imbs_glcs,h1,26,0.0282,True
sigma-4,mglcs_2_50_4_4.txt,250,beam_search_glcs,h2,32,0.0437,True
sigma-4,mglcs_2_50_4_4.txt,250,imbs_glcs,h2,32,0.0412,True
sigma-4,mglcs_2_50_4_4.txt,250,beam_search_glcs,h5,32,0.0424,True
sigma-4,mglcs_2_50_4_4.txt,250,imbs_glcs,h5,32,0.0557,True
sigma-4,mglcs_2_50_4_4.txt,250,beam_search_glcs,h8,25,0.0350,True
sigma-4,mglcs_2_50_4_4.txt,250,imbs_glcs,h8,25,0.0269,True
sigma-4,mglcs_2_50_4_5.txt,250,beam_search_glcs,h1,28,0.0451,True
sigma-4,mglcs_2_50_4_5.txt,250,imbs_glcs,h1,28,0.0474,True
sigma-4,mglcs_2_50_4_5.txt,250,beam_search_glcs,h2,29,0.0537,True
sigma-4,mglcs_2_50_4_5.txt,250,imbs_glcs,h2,29,0.0589,True
sigma-4,mglcs_2_50_4_5.txt,250,beam_search_glcs,h5,30,0.0706,True
sigma-4,mglcs_2_50_4_5.txt,250,imbs_glcs,h5,30,0.0725,True
sigma-4,mglcs_2_50_4_5.txt,250,beam_search_glcs,h8,24,0.0536,True
sigma-4,mglcs_2_50_4_5.txt,250,imbs_glcs,h8,24,0.0422,True
sigma-4,mglcs_2_50_4_6.txt,250,beam_search_glcs,h1,28,0.0333,True
sigma-4,mglcs_2_50_4_6.txt,250,imbs_glcs,h1,28,0.0333,True
sigma-4,mglcs_2_50_4_6.txt,250,beam_search_glcs,h2,30,0.0440,True
sigma-4,mglcs_2_50_4_6.txt,250,imbs_glcs,h2,30,0.0471,True
sigma-4,mglcs_2_50_4_6.txt,250,beam_search_glcs,h5,30,0.0489,True
sigma-4,mglcs_2_50_4_6.txt,250,imbs_glcs,h5,30,0.0637,True
sigma-4,mglcs_2_50_4_6.txt,250,beam_search_glcs,h8,26,0.0369,True
sigma-4,mglcs_2_50_4_6.txt,250,imbs_glcs,h8,26,0.0424,True
