sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_2_100_2_8.txt,1,beam_search_glcs,h5,22,0.0010,True
sigma-2,mglcs_2_100_2_8.txt,1,imbs_glcs,h5,35,0.0010,True
sigma-2,mglcs_2_100_2_8.txt,5,beam_search_glcs,h5,10,0.0005,True
sigma-2,mglcs_2_100_2_8.txt,5,imbs_glcs,h5,55,0.0112,True
sigma-2,mglcs_2_100_2_8.txt,10,beam_search_glcs,h5,69,0.0050,True
sigma-2,mglcs_2_100_2_8.txt,10,imbs_glcs,h5,69,0.0170,True
sigma-2,mglcs_2_100_2_8.txt,20,beam_search_glcs,h5,69,0.0072,True
sigma-2,mglcs_2_100_2_8.txt,20,imbs_glcs,h5,69,0.0266,True
sigma-2,mglcs_2_100_2_8.txt,50,beam_search_glcs,h5,72,0.0129,True
sigma-2,mglcs_2_100_2_8.txt,50,imbs_glcs,h5,72,0.0175,True
sigma-2,mglcs_2_100_2_8.txt,100,beam_search_glcs,h5,72,0.0220,True
sigma-2,mglcs_2_100_2_8.txt,100,imbs_glcs,h5,72,0.0265,True
sigma-2,mglcs_2_100_2_8.txt,500,beam_search_glcs,h5,74,0.0846,True
sigma-2,mglcs_2_100_2_8.txt,500,imbs_glcs,h5,74,0.0968,True
sigma-2,mglcs_2_100_2_8.txt,10000,beam_search_glcs,h5,74,0.2462,True
sigma-2,mglcs_2_100_2_8.txt,1,beam_search_glcs,h8,10,0.0020,True
sigma-2,mglcs_2_100_2_8.txt,1,imbs_glcs,h8,45,0.0030,True
sigma-2,mglcs_2_100_2_8.txt,5,beam_search_glcs,h8,71,0.0050,True
sigma-2,mglcs_2_100_2_8.txt,5,imbs_glcs,h8,71,0.0093,True
sigma-2,mglcs_2_100_2_8.txt,10,beam_search_glcs,h8,72,0.0055,True
sigma-2,mglcs_2_100_2_8.txt,10,imbs_glcs,h8,72,0.0082,True
sigma-2,mglcs_2_100_2_8.txt,20,beam_search_glcs,h8,71,0.0093,True
sigma-2,mglcs_2_100_2_8.txt,20,imbs_glcs,h8,71,0.0222,True
sigma-2,mglcs_2_100_2_8.txt,50,beam_search_glcs,h8,71,0.0146,True
sigma-2,mglcs_2_100_2_8.txt,50,imbs_glcs,h8,71,0.0379,True
sigma-2,mglcs_2_100_2_8.txt,100,beam_search_glcs,h8,71,0.0264,True
sigma-2,mglcs_2_100_2_8.txt,100,imbs_glcs,h8,71,0.0648,True
sigma-2,mglcs_2_100_2_8.txt,500,beam_search_glcs,h8,71,0.0933,True
sigma-2,mglcs_2_100_2_8.txt,500,imbs_glcs,h8,71,0.2421,True
sigma-2,mglcs_2_100_2_8.txt,10000,beam_search_glcs,h8,74,0.2558,True
sigma-2,mglcs_2_100_2_9.txt,1,beam_search_glcs,h1,2,0.0000,True
sigma-2,mglcs_2_100_2_9.txt,1,imbs_glcs,h1,47,0.0010,True
sigma-2,mglcs_2_100_2_9.txt,5,beam_search_glcs,h1,30,0.0010,True
sigma-2,mglcs_2_100_2_9.txt,5,imbs_glcs,h1,47,0.0041,True
sigma-2,mglcs_2_100_2_9.txt,10,beam_search_glcs,h1,30,0.0014,True
sigma-2,mglcs_2_100_2_9.txt,10,imbs_glcs,h1,48,0.0100,True
sigma-2,mglcs_2_100_2_9.txt,20,beam_search_glcs,h1,60,0.0070,True
sigma-2,mglcs_2_100_2_9.txt,20,imbs_glcs,h1,60,0.0248,True
sigma-2,mglcs_2_100_2_9.txt,50,beam_search_glcs,h1,61,0.0164,True
sigma-2,mglcs_2_100_2_9.txt,50,imbs_glcs,h1,61,0.0617,True
sigma-2,mglcs_2_100_2_9.txt,100,beam_search_glcs,h1,62,0.0250,True
sigma-2,mglcs_2_100_2_9.txt,100,imbs_glcs,h1,62,0.1146,True
sigma-2,mglcs_2_100_2_9.txt,500,beam_search_glcs,h1,62,0.0387,True
sigma-2,mglcs_2_100_2_9.txt,500,imbs_glcs,h1,62,0.3551,True
sigma-2,mglcs_2_100_2_9.txt,10000,beam_search_glcs,h1,62,0.0379,True
sigma-2,mglcs_2_100_2_9.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_2_100_2_9.txt,1,imbs_glcs,h2,47,0.0010,True
sigma-2,mglcs_2_100_2_9.txt,5,beam_search_glcs,h2,30,0.0020,True
sigma-2,mglcs_2_100_2_9.txt,5,imbs_glcs,h2,30,0.0036,True
sigma-2,mglcs_2_100_2_9.txt,10,beam_search_glcs,h2,30,0.0028,True
sigma-2,mglcs_2_100_2_9.txt,10,imbs_glcs,h2,30,0.0066,True
sigma-2,mglcs_2_100_2_9.txt,20,beam_search_glcs,h2,30,0.0040,True
sigma-2,mglcs_2_100_2_9.txt,20,imbs_glcs,h2,30,0.0117,True
sigma-2,mglcs_2_100_2_9.txt,50,beam_search_glcs,h2,62,0.0134,True
sigma-2,mglcs_2_100_2_9.txt,50,imbs_glcs,h2,62,0.0564,True
sigma-2,mglcs_2_100_2_9.txt,100,beam_search_glcs,h2,62,0.0326,True
sigma-2,mglcs_2_100_2_9.txt,100,imbs_glcs,h2,62,0.1317,True
sigma-2,mglcs_2_100_2_9.txt,500,beam_search_glcs,h2,62,0.0375,True
sigma-2,mglcs_2_100_2_9.txt,500,imbs_glcs,h2,62,0.4318,True
sigma-2,mglcs_2_100_2_9.txt,10000,beam_search_glcs,h2,62,0.0381,True
sigma-2,mglcs_2_100_2_9.txt,1,beam_search_glcs,h5,2,0.0000,True
sigma-2,mglcs_2_100_2_9.txt,1,imbs_glcs,h5,55,0.0015,True
sigma-2,mglcs_2_100_2_9.txt,5,beam_search_glcs,h5,30,0.0016,True
sigma-2,mglcs_2_100_2_9.txt,5,imbs_glcs,h5,30,0.0033,True
sigma-2,mglcs_2_100_2_9.txt,10,beam_search_glcs,h5,30,0.0031,True
sigma-2,mglcs_2_100_2_9.txt,10,imbs_glcs,h5,30,0.0068,True
sigma-2,mglcs_2_100_2_9.txt,20,beam_search_glcs,h5,30,0.0048,True
sigma-2,mglcs_2_100_2_9.txt,20,imbs_glcs,h5,30,0.0118,True
sigma-2,mglcs_2_100_2_9.txt,50,beam_search_glcs,h5,62,0.0155,True
sigma-2,mglcs_2_100_2_9.txt,50,imbs_glcs,h5,62,0.0710,True
sigma-2,mglcs_2_100_2_9.txt,100,beam_search_glcs,h5,62,0.0276,True
sigma-2,mglcs_2_100_2_9.txt,100,imbs_glcs,h5,62,0.1351,True
sigma-2,mglcs_2_100_2_9.txt,500,beam_search_glcs,h5,62,0.0529,True
sigma-2,mglcs_2_100_2_9.txt,500,imbs_glcs,h5,62,0.4636,True
sigma-2,mglcs_2_100_2_9.txt,10000,beam_search_glcs,h5,62,0.0407,True
sigma-2,mglcs_2_100_2_9.txt,1,beam_search_glcs,h8,2,0.0020,True
sigma-2,mglcs_2_100_2_9.txt,1,imbs_glcs,h8,45,0.0022,True
sigma-2,mglcs_2_100_2_9.txt,5,beam_search_glcs,h8,48,0.0045,True
sigma-2,mglcs_2_100_2_9.txt,5,imbs_glcs,h8,48,0.0070,True
sigma-2,mglcs_2_100_2_9.txt,10,beam_search_glcs,h8,48,0.0060,True
sigma-2,mglcs_2_100_2_9.txt,10,imbs_glcs,h8,48,0.0116,True
sigma-2,mglcs_2_100_2_9.txt,20,beam_search_glcs,h8,60,0.0092,True
sigma-2,mglcs_2_100_2_9.txt,20,imbs_glcs,h8,60,0.0202,True
sigma-2,mglcs_2_100_2_9.txt,50,beam_search_glcs,h8,60,0.0172,True
sigma-2,mglcs_2_100_2_9.txt,50,imbs_glcs,h8,60,0.0659,True
sigma-2,mglcs_2_100_2_9.txt,100,beam_search_glcs,h8,62,0.0255,True
sigma-2,mglcs_2_100_2_9.txt,100,imbs_glcs,h8,62,0.1180,True
sigma-2,mglcs_2_100_2_9.txt,500,beam_search_glcs,h8,62,0.0453,True
sigma-2,mglcs_2_100_2_9.txt,500,imbs_glcs,h8,62,0.3222,True
sigma-2,mglcs_2_100_2_9.txt,10000,beam_search_glcs,h8,62,0.0445,True
sigma-2,mglcs_2_200_2_0.txt,1,beam_search_glcs,h1,88,0.0023,True
sigma-2,mglcs_2_200_2_0.txt,1,imbs_glcs,h1,88,0.0010,True
sigma-2,mglcs_2_200_2_0.txt,5,beam_search_glcs,h1,89,0.0086,True
sigma-2,mglcs_2_200_2_0.txt,5,imbs_glcs,h1,89,0.0160,True
sigma-2,mglcs_2_200_2_0.txt,10,beam_search_glcs,h1,89,0.0149,True
sigma-2,mglcs_2_200_2_0.txt,10,imbs_glcs,h1,89,0.0630,True
sigma-2,mglcs_2_200_2_0.txt,20,beam_search_glcs,h1,90,0.0277,True
sigma-2,mglcs_2_200_2_0.txt,20,imbs_glcs,h1,90,0.1202,True
sigma-2,mglcs_2_200_2_0.txt,50,beam_search_glcs,h1,90,0.0596,True
sigma-2,mglcs_2_200_2_0.txt,50,imbs_glcs,h1,90,0.2821,True
sigma-2,mglcs_2_200_2_0.txt,100,beam_search_glcs,h1,90,0.1126,True
sigma-2,mglcs_2_200_2_0.txt,100,imbs_glcs,h1,90,0.5212,True
sigma-2,mglcs_2_200_2_0.txt,500,beam_search_glcs,h1,91,0.5309,True
sigma-2,mglcs_2_200_2_0.txt,500,imbs_glcs,h1,91,2.4205,True
sigma-2,mglcs_2_200_2_0.txt,10000,beam_search_glcs,h1,93,8.2511,True
sigma-2,mglcs_2_200_2_0.txt,1,beam_search_glcs,h2,22,0.0010,True
sigma-2,mglcs_2_200_2_0.txt,1,imbs_glcs,h2,39,0.0022,True
sigma-2,mglcs_2_200_2_0.txt,5,beam_search_glcs,h2,85,0.0080,True
sigma-2,mglcs_2_200_2_0.txt,5,imbs_glcs,h2,85,0.0231,True
sigma-2,mglcs_2_200_2_0.txt,10,beam_search_glcs,h2,43,0.0070,True
sigma-2,mglcs_2_200_2_0.txt,10,imbs_glcs,h2,71,0.0392,True
sigma-2,mglcs_2_200_2_0.txt,20,beam_search_glcs,h2,85,0.0259,True
sigma-2,mglcs_2_200_2_0.txt,20,imbs_glcs,h2,85,0.1361,True
sigma-2,mglcs_2_200_2_0.txt,50,beam_search_glcs,h2,86,0.0600,True
sigma-2,mglcs_2_200_2_0.txt,50,imbs_glcs,h2,86,0.3198,True
sigma-2,mglcs_2_200_2_0.txt,100,beam_search_glcs,h2,86,0.1294,True
sigma-2,mglcs_2_200_2_0.txt,100,imbs_glcs,h2,86,0.6394,True
sigma-2,mglcs_2_200_2_0.txt,500,beam_search_glcs,h2,87,0.5526,True
sigma-2,mglcs_2_200_2_0.txt,500,imbs_glcs,h2,87,2.6871,True
sigma-2,mglcs_2_200_2_0.txt,10000,beam_search_glcs,h2,87,8.9888,True
sigma-2,mglcs_2_200_2_0.txt,1,beam_search_glcs,h5,88,0.0025,True
sigma-2,mglcs_2_200_2_0.txt,1,imbs_glcs,h5,88,0.0020,True
sigma-2,mglcs_2_200_2_0.txt,5,beam_search_glcs,h5,91,0.0086,True
sigma-2,mglcs_2_200_2_0.txt,5,imbs_glcs,h5,91,0.0321,True
sigma-2,mglcs_2_200_2_0.txt,10,beam_search_glcs,h5,93,0.0156,True
sigma-2,mglcs_2_200_2_0.txt,10,imbs_glcs,h5,93,0.0800,True
sigma-2,mglcs_2_200_2_0.txt,20,beam_search_glcs,h5,93,0.0307,True
sigma-2,mglcs_2_200_2_0.txt,20,imbs_glcs,h5,93,0.1444,True
sigma-2,mglcs_2_200_2_0.txt,50,beam_search_glcs,h5,93,0.0726,True
sigma-2,mglcs_2_200_2_0.txt,50,imbs_glcs,h5,93,0.3625,True
sigma-2,mglcs_2_200_2_0.txt,100,beam_search_glcs,h5,93,0.1362,True
sigma-2,mglcs_2_200_2_0.txt,100,imbs_glcs,h5,93,0.6555,True
sigma-2,mglcs_2_200_2_0.txt,500,beam_search_glcs,h5,87,0.5612,True
sigma-2,mglcs_2_200_2_0.txt,500,imbs_glcs,h5,87,3.0801,True
sigma-2,mglcs_2_200_2_0.txt,10000,beam_search_glcs,h5,93,10.4282,True
sigma-2,mglcs_2_200_2_0.txt,1,beam_search_glcs,h8,3,0.0076,True
sigma-2,mglcs_2_200_2_0.txt,1,imbs_glcs,h8,83,0.0086,True
sigma-2,mglcs_2_200_2_0.txt,5,beam_search_glcs,h8,87,0.0120,True
sigma-2,mglcs_2_200_2_0.txt,5,imbs_glcs,h8,87,0.0198,True
sigma-2,mglcs_2_200_2_0.txt,10,beam_search_glcs,h8,90,0.0226,True
sigma-2,mglcs_2_200_2_0.txt,10,imbs_glcs,h8,90,0.0303,True
sigma-2,mglcs_2_200_2_0.txt,20,beam_search_glcs,h8,85,0.0344,True
sigma-2,mglcs_2_200_2_0.txt,20,imbs_glcs,h8,85,0.0365,True
sigma-2,mglcs_2_200_2_0.txt,50,beam_search_glcs,h8,86,0.0751,True
sigma-2,mglcs_2_200_2_0.txt,50,imbs_glcs,h8,86,0.0896,True
sigma-2,mglcs_2_200_2_0.txt,100,beam_search_glcs,h8,82,0.1330,True
sigma-2,mglcs_2_200_2_0.txt,100,imbs_glcs,h8,82,0.4881,True
sigma-2,mglcs_2_200_2_0.txt,500,beam_search_glcs,h8,88,0.5728,True
sigma-2,mglcs_2_200_2_0.txt,500,imbs_glcs,h8,88,2.4189,True
sigma-2,mglcs_2_200_2_0.txt,10000,beam_search_glcs,h8,83,8.4698,True
sigma-2,mglcs_2_200_2_1.txt,1,beam_search_glcs,h1,5,0.0013,True
sigma-2,mglcs_2_200_2_1.txt,1,imbs_glcs,h1,55,0.0020,True
sigma-2,mglcs_2_200_2_1.txt,5,beam_search_glcs,h1,37,0.0040,True
sigma-2,mglcs_2_200_2_1.txt,5,imbs_glcs,h1,72,0.0184,True
sigma-2,mglcs_2_200_2_1.txt,10,beam_search_glcs,h1,37,0.0073,True
sigma-2,mglcs_2_200_2_1.txt,10,imbs_glcs,h1,87,0.0358,True
sigma-2,mglcs_2_200_2_1.txt,20,beam_search_glcs,h1,37,0.0132,True
sigma-2,mglcs_2_200_2_1.txt,20,imbs_glcs,h1,88,0.0704,True
sigma-2,mglcs_2_200_2_1.txt,50,beam_search_glcs,h1,37,0.0273,True
sigma-2,mglcs_2_200_2_1.txt,50,imbs_glcs,h1,88,0.1920,True
sigma-2,mglcs_2_200_2_1.txt,100,beam_search_glcs,h1,37,0.0458,True
sigma-2,mglcs_2_200_2_1.txt,100,imbs_glcs,h1,96,0.4345,True
sigma-2,mglcs_2_200_2_1.txt,500,beam_search_glcs,h1,107,0.6009,True
sigma-2,mglcs_2_200_2_1.txt,500,imbs_glcs,h1,107,2.5746,True
sigma-2,mglcs_2_200_2_1.txt,10000,beam_search_glcs,h1,108,8.1555,True
sigma-2,mglcs_2_200_2_1.txt,1,beam_search_glcs,h2,6,0.0000,True
sigma-2,mglcs_2_200_2_1.txt,1,imbs_glcs,h2,54,0.0020,True
sigma-2,mglcs_2_200_2_1.txt,5,beam_search_glcs,h2,35,0.0040,True
sigma-2,mglcs_2_200_2_1.txt,5,imbs_glcs,h2,75,0.0189,True
sigma-2,mglcs_2_200_2_1.txt,10,beam_search_glcs,h2,36,0.0070,True
sigma-2,mglcs_2_200_2_1.txt,10,imbs_glcs,h2,74,0.0398,True
sigma-2,mglcs_2_200_2_1.txt,20,beam_search_glcs,h2,40,0.0130,True
sigma-2,mglcs_2_200_2_1.txt,20,imbs_glcs,h2,87,0.0735,True
sigma-2,mglcs_2_200_2_1.txt,50,beam_search_glcs,h2,40,0.0291,True
sigma-2,mglcs_2_200_2_1.txt,50,imbs_glcs,h2,89,0.1787,True
sigma-2,mglcs_2_200_2_1.txt,100,beam_search_glcs,h2,110,0.1314,True
sigma-2,mglcs_2_200_2_1.txt,100,imbs_glcs,h2,110,0.6438,True
sigma-2,mglcs_2_200_2_1.txt,500,beam_search_glcs,h2,113,0.7355,True
sigma-2,mglcs_2_200_2_1.txt,500,imbs_glcs,h2,113,3.0789,True
sigma-2,mglcs_2_200_2_1.txt,10000,beam_search_glcs,h2,113,12.3223,True
sigma-2,mglcs_2_200_2_1.txt,1,beam_search_glcs,h5,6,0.0000,True
sigma-2,mglcs_2_200_2_1.txt,1,imbs_glcs,h5,75,0.0000,True
sigma-2,mglcs_2_200_2_1.txt,5,beam_search_glcs,h5,112,0.0000,True
sigma-2,mglcs_2_200_2_1.txt,5,imbs_glcs,h5,112,0.0374,True
sigma-2,mglcs_2_200_2_1.txt,10,beam_search_glcs,h5,113,0.0200,True
sigma-2,mglcs_2_200_2_1.txt,10,imbs_glcs,h5,113,0.0449,True
sigma-2,mglcs_2_200_2_1.txt,20,beam_search_glcs,h5,113,0.0413,True
sigma-2,mglcs_2_200_2_1.txt,20,imbs_glcs,h5,113,0.0860,True
sigma-2,mglcs_2_200_2_1.txt,50,beam_search_glcs,h5,113,0.1012,True
sigma-2,mglcs_2_200_2_1.txt,50,imbs_glcs,h5,113,0.2129,True
sigma-2,mglcs_2_200_2_1.txt,100,beam_search_glcs,h5,113,0.1891,True
sigma-2,mglcs_2_200_2_1.txt,100,imbs_glcs,h5,113,0.5687,True
sigma-2,mglcs_2_200_2_1.txt,500,beam_search_glcs,h5,113,0.7880,True
sigma-2,mglcs_2_200_2_1.txt,500,imbs_glcs,h5,113,3.1457,True
sigma-2,mglcs_2_200_2_1.txt,10000,beam_search_glcs,h5,113,13.4086,True
sigma-2,mglcs_2_200_2_1.txt,1,beam_search_glcs,h8,5,0.0160,True
sigma-2,mglcs_2_200_2_1.txt,1,imbs_glcs,h8,40,0.0065,True
sigma-2,mglcs_2_200_2_1.txt,5,beam_search_glcs,h8,36,0.0108,True
sigma-2,mglcs_2_200_2_1.txt,5,imbs_glcs,h8,70,0.0194,True
sigma-2,mglcs_2_200_2_1.txt,10,beam_search_glcs,h8,108,0.0228,True
sigma-2,mglcs_2_200_2_1.txt,10,imbs_glcs,h8,108,0.0376,True
sigma-2,mglcs_2_200_2_1.txt,20,beam_search_glcs,h8,36,0.0050,True
sigma-2,mglcs_2_200_2_1.txt,20,imbs_glcs,h8,95,0.0781,True
sigma-2,mglcs_2_200_2_1.txt,50,beam_search_glcs,h8,108,0.0708,True
sigma-2,mglcs_2_200_2_1.txt,50,imbs_glcs,h8,108,0.2135,True
sigma-2,mglcs_2_200_2_1.txt,100,beam_search_glcs,h8,110,0.1636,True
sigma-2,mglcs_2_200_2_1.txt,100,imbs_glcs,h8,110,0.5358,True
sigma-2,mglcs_2_200_2_1.txt,500,beam_search_glcs,h8,111,0.7337,True
sigma-2,mglcs_2_200_2_1.txt,500,imbs_glcs,h8,111,2.6414,True
sigma-2,mglcs_2_200_2_1.txt,10000,beam_search_glcs,h8,106,10.1686,True
sigma-2,mglcs_2_200_2_2.txt,1,beam_search_glcs,h1,7,0.0010,True
sigma-2,mglcs_2_200_2_2.txt,1,imbs_glcs,h1,44,0.0023,True
sigma-2,mglcs_2_200_2_2.txt,5,beam_search_glcs,h1,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,5,imbs_glcs,h1,96,0.0305,True
sigma-2,mglcs_2_200_2_2.txt,10,beam_search_glcs,h1,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,10,imbs_glcs,h1,96,0.0466,True
sigma-2,mglcs_2_200_2_2.txt,20,beam_search_glcs,h1,24,0.0035,True
sigma-2,mglcs_2_200_2_2.txt,20,imbs_glcs,h1,97,0.1134,True
sigma-2,mglcs_2_200_2_2.txt,50,beam_search_glcs,h1,24,0.0033,True
sigma-2,mglcs_2_200_2_2.txt,50,imbs_glcs,h1,135,0.2402,True
sigma-2,mglcs_2_200_2_2.txt,100,beam_search_glcs,h1,24,0.0155,True
sigma-2,mglcs_2_200_2_2.txt,100,imbs_glcs,h1,135,0.4663,True
sigma-2,mglcs_2_200_2_2.txt,500,beam_search_glcs,h1,24,0.0017,True
sigma-2,mglcs_2_200_2_2.txt,500,imbs_glcs,h1,135,2.3830,True
sigma-2,mglcs_2_200_2_2.txt,10000,beam_search_glcs,h1,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,1,beam_search_glcs,h2,7,0.0000,True
sigma-2,mglcs_2_200_2_2.txt,1,imbs_glcs,h2,41,0.0030,True
sigma-2,mglcs_2_200_2_2.txt,5,beam_search_glcs,h2,24,0.0022,True
sigma-2,mglcs_2_200_2_2.txt,5,imbs_glcs,h2,38,0.0155,True
sigma-2,mglcs_2_200_2_2.txt,10,beam_search_glcs,h2,24,0.0015,True
sigma-2,mglcs_2_200_2_2.txt,10,imbs_glcs,h2,47,0.0265,True
sigma-2,mglcs_2_200_2_2.txt,20,beam_search_glcs,h2,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,20,imbs_glcs,h2,54,0.0573,True
sigma-2,mglcs_2_200_2_2.txt,50,beam_search_glcs,h2,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,50,imbs_glcs,h2,101,0.2087,True
sigma-2,mglcs_2_200_2_2.txt,100,beam_search_glcs,h2,24,0.0010,True
sigma-2,mglcs_2_200_2_2.txt,100,imbs_glcs,h2,101,0.4402,True
sigma-2,mglcs_2_200_2_2.txt,500,beam_search_glcs,h2,24,0.0025,True
sigma-2,mglcs_2_200_2_2.txt,500,imbs_glcs,h2,102,1.9707,True
sigma-2,mglcs_2_200_2_2.txt,10000,beam_search_glcs,h2,24,0.0021,True
sigma-2,mglcs_2_200_2_2.txt,1,beam_search_glcs,h5,7,0.0005,True
sigma-2,mglcs_2_200_2_2.txt,1,imbs_glcs,h5,44,0.0026,True
sigma-2,mglcs_2_200_2_2.txt,5,beam_search_glcs,h5,24,0.0021,True
sigma-2,mglcs_2_200_2_2.txt,5,imbs_glcs,h5,45,0.0160,True
sigma-2,mglcs_2_200_2_2.txt,10,beam_search_glcs,h5,24,0.0024,True
sigma-2,mglcs_2_200_2_2.txt,10,imbs_glcs,h5,101,0.0493,True
sigma-2,mglcs_2_200_2_2.txt,20,beam_search_glcs,h5,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,20,imbs_glcs,h5,102,0.1055,True
sigma-2,mglcs_2_200_2_2.txt,50,beam_search_glcs,h5,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,50,imbs_glcs,h5,104,0.3124,True
sigma-2,mglcs_2_200_2_2.txt,100,beam_search_glcs,h5,24,0.0021,True
sigma-2,mglcs_2_200_2_2.txt,100,imbs_glcs,h5,104,0.6618,True
sigma-2,mglcs_2_200_2_2.txt,500,beam_search_glcs,h5,24,0.0020,True
sigma-2,mglcs_2_200_2_2.txt,500,imbs_glcs,h5,104,3.0926,True
sigma-2,mglcs_2_200_2_2.txt,10000,beam_search_glcs,h5,24,0.0021,True
sigma-2,mglcs_2_200_2_2.txt,1,beam_search_glcs,h8,8,0.0062,True
sigma-2,mglcs_2_200_2_2.txt,1,imbs_glcs,h8,42,0.0089,True
sigma-2,mglcs_2_200_2_2.txt,5,beam_search_glcs,h8,24,0.0073,True
sigma-2,mglcs_2_200_2_2.txt,5,imbs_glcs,h8,51,0.0280,True
sigma-2,mglcs_2_200_2_2.txt,10,beam_search_glcs,h8,24,0.0076,True
sigma-2,mglcs_2_200_2_2.txt,10,imbs_glcs,h8,61,0.0422,True
sigma-2,mglcs_2_200_2_2.txt,20,beam_search_glcs,h8,24,0.0077,True
sigma-2,mglcs_2_200_2_2.txt,20,imbs_glcs,h8,66,0.1094,True
sigma-2,mglcs_2_200_2_2.txt,50,beam_search_glcs,h8,24,0.0080,True
sigma-2,mglcs_2_200_2_2.txt,50,imbs_glcs,h8,90,0.2199,True
sigma-2,mglcs_2_200_2_2.txt,100,beam_search_glcs,h8,24,0.0070,True
sigma-2,mglcs_2_200_2_2.txt,100,imbs_glcs,h8,83,0.4367,True
sigma-2,mglcs_2_200_2_2.txt,500,beam_search_glcs,h8,24,0.0072,True
sigma-2,mglcs_2_200_2_2.txt,500,imbs_glcs,h8,90,2.6199,True
sigma-2,mglcs_2_200_2_2.txt,10000,beam_search_glcs,h8,24,0.0070,True
sigma-2,mglcs_2_200_2_3.txt,1,beam_search_glcs,h1,24,0.0000,True
sigma-2,mglcs_2_200_2_3.txt,1,imbs_glcs,h1,61,0.0040,True
sigma-2,mglcs_2_200_2_3.txt,5,beam_search_glcs,h1,82,0.0071,True
sigma-2,mglcs_2_200_2_3.txt,5,imbs_glcs,h1,82,0.0250,True
sigma-2,mglcs_2_200_2_3.txt,10,beam_search_glcs,h1,137,0.0206,True
sigma-2,mglcs_2_200_2_3.txt,10,imbs_glcs,h1,137,0.0380,True
sigma-2,mglcs_2_200_2_3.txt,20,beam_search_glcs,h1,140,0.0375,True
sigma-2,mglcs_2_200_2_3.txt,20,imbs_glcs,h1,140,0.0743,True
sigma-2,mglcs_2_200_2_3.txt,50,beam_search_glcs,h1,143,0.1016,True
sigma-2,mglcs_2_200_2_3.txt,50,imbs_glcs,h1,143,0.1864,True
sigma-2,mglcs_2_200_2_3.txt,100,beam_search_glcs,h1,143,0.1742,True
sigma-2,mglcs_2_200_2_3.txt,100,imbs_glcs,h1,143,0.3373,True
sigma-2,mglcs_2_200_2_3.txt,500,beam_search_glcs,h1,144,0.7227,True
sigma-2,mglcs_2_200_2_3.txt,500,imbs_glcs,h1,144,1.9325,True
sigma-2,mglcs_2_200_2_3.txt,10000,beam_search_glcs,h1,144,10.5098,True
sigma-2,mglcs_2_200_2_3.txt,1,beam_search_glcs,h2,8,0.0000,True
sigma-2,mglcs_2_200_2_3.txt,1,imbs_glcs,h2,53,0.0035,True
sigma-2,mglcs_2_200_2_3.txt,5,beam_search_glcs,h2,43,0.0040,True
sigma-2,mglcs_2_200_2_3.txt,5,imbs_glcs,h2,43,0.0079,True
sigma-2,mglcs_2_200_2_3.txt,10,beam_search_glcs,h2,43,0.0071,True
sigma-2,mglcs_2_200_2_3.txt,10,imbs_glcs,h2,66,0.0427,True
sigma-2,mglcs_2_200_2_3.txt,20,beam_search_glcs,h2,43,0.0159,True
sigma-2,mglcs_2_200_2_3.txt,20,imbs_glcs,h2,66,0.0988,True
sigma-2,mglcs_2_200_2_3.txt,50,beam_search_glcs,h2,43,0.0396,True
sigma-2,mglcs_2_200_2_3.txt,50,imbs_glcs,h2,66,0.2645,True
sigma-2,mglcs_2_200_2_3.txt,100,beam_search_glcs,h2,43,0.0572,True
sigma-2,mglcs_2_200_2_3.txt,100,imbs_glcs,h2,101,0.4881,True
sigma-2,mglcs_2_200_2_3.txt,500,beam_search_glcs,h2,46,0.1363,True
sigma-2,mglcs_2_200_2_3.txt,500,imbs_glcs,h2,134,2.0561,True
sigma-2,mglcs_2_200_2_3.txt,10000,beam_search_glcs,h2,147,11.1704,True
sigma-2,mglcs_2_200_2_3.txt,1,beam_search_glcs,h5,8,0.0010,True
sigma-2,mglcs_2_200_2_3.txt,1,imbs_glcs,h5,54,0.0031,True
sigma-2,mglcs_2_200_2_3.txt,5,beam_search_glcs,h5,43,0.0046,True
sigma-2,mglcs_2_200_2_3.txt,5,imbs_glcs,h5,88,0.0230,True
sigma-2,mglcs_2_200_2_3.txt,10,beam_search_glcs,h5,43,0.0076,True
sigma-2,mglcs_2_200_2_3.txt,10,imbs_glcs,h5,56,0.0548,True
sigma-2,mglcs_2_200_2_3.txt,20,beam_search_glcs,h5,43,0.0160,True
sigma-2,mglcs_2_200_2_3.txt,20,imbs_glcs,h5,90,0.0976,True
sigma-2,mglcs_2_200_2_3.txt,50,beam_search_glcs,h5,43,0.0362,True
sigma-2,mglcs_2_200_2_3.txt,50,imbs_glcs,h5,105,0.2394,True
sigma-2,mglcs_2_200_2_3.txt,100,beam_search_glcs,h5,43,0.0610,True
sigma-2,mglcs_2_200_2_3.txt,100,imbs_glcs,h5,90,0.6626,True
sigma-2,mglcs_2_200_2_3.txt,500,beam_search_glcs,h5,46,0.1408,True
